alumno,PERIODO,COD CURSO,NOMBRE CURSO,SECCION,SESION-GRUPO,TIPO NOTA,NUM NOTA,PUNTAJE,PROMEDIO FINAL
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,15
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,15
93,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,16,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,16
104,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,16,16
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,12,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,16,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,15
38,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,16,15
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,10,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,7,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,7,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,14,10
36,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,11,10
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,14
139,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,14
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,16,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,16,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,16
105,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,16,16
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,12,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,14
84,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,15,14
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,13,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,10,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,17,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
85,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,14,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,15,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,13,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,13,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,16,15
76,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,15,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,15,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,11,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,9,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,17,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,15,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,17,15
39,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,17,15
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,9,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,9,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,8,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,10,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,13,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,7,9
1,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,11,9
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Nota final,1.00,14,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios,1.00,14,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de laboratorios a semana 8,1.00,11,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales,1.00,14,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Promedio de quices individuales a semana 8,1.00,14,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto,1.00,15,14
86,2019 - 2,IN0054,Estadística y Probabilidades,4,Teoria 4.00,Proyecto a semana 8,1.00,12,14
